Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
4364.6362739294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159698832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387.8170097106,0,0.0035079462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397.1065432721,0,0.0044036687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059591427,0,0,0,0,0,0.0062759748,0,0,0,0,0.0077647535,0.0053887685,0,0,0,0,0,0
4412.413773898,0.0117964162,0.0098582388,0,0,0.0094537367,0.0130428657,0.0105650587,0.0091653335,0.0097551439,0,0.0118876942,0.007354797,0.0130628669,0.0108554137,0.01082397,0.0084627959,0.0107551007,0,0,0,0,0.0119704949,0.009890931,0,0.009858139,0,0,0,0,0,0,0,0.0073268203,0,0,0,0,0,0.0108220551,0.0077619677,0.0098340304,0,0.0106154427,0,0,0.0108136371,0.009061919,0,0,0.0087580424,0,0,0.0170553451,0.0123841771,0,0.0111716122,0,0,0.011770628,0.0095812114
4417.5358693467,0,0,0.0091710902,0.0106331827,0,0,0,0,0,0.0073911438,0,0,0,0,0,0.0085372281,0,0.011946534,0.009154463,0.0148307237,0,0,0,0.0115830408,0,0.009037272,0.0111732192,0.0095681166,0.0120383363,0.0114755631,0.013339193,0.0077723335,0,0.0108495635,0.0118773044,0.0094266494,0.0126060955,0.0132492803,0,0,0,0.0135005646,0,0.0092439433,0.0115231578,0,0,0.0144364784,0.0102484056,0,0.0109362154,0.0081437541,0,0,0.0085919997,0,0.0084913142,0.0104100514,0.0117344468,0
4427.9444397481,0.098268534,0.0738808435,0.0799720061,0.0837446261,0.0785542779,0.1030760492,0.0921702229,0.0879644079,0.0810009042,0.0707229833,0.0959579386,0.0726571456,0.0986630042,0.0825765709,0.0904733603,0.0715017292,0.0749386288,0.0871396419,0.0722488693,0.1060892158,0.062172272,0.0881739586,0.0749833471,0.0901466333,0.0729298738,0.0696617532,0.0808092269,0.0776002915,0.0941872119,0.097089929,0.0999250754,0.0686254268,0.0747329303,0.0922686074,0.0910700479,0.0748897464,0.0929332803,0.098230475,0.0795547755,0.0581419697,0.0757971696,0.1166164273,0.0918420426,0.0892678275,0.103365195,0.0942315243,0.0924105322,0.1238318892,0.0977469037,0.0695389542,0.1040666515,0.082760847,0.1271472652,0.0880349006,0.0900522198,0.0885220573,0.0787718375,0.0897931505,0.0814918221,0.0794729121
4442.144830696,0.0089102003,0.0067763611,0,0.0094906059,0.0094554695,0.0130618301,0.0095915179,0.0089302732,0.0081495607,0.0075732396,0.0087207701,0.0079311297,0.0121232438,0.0080381549,0.0126120219,0,0.0084559412,0.0094240816,0.0063766583,0.0116481708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118726993,0.0099209889,0.0082060775,0.0097178759,0.0093638103,0.0103502294,0.0120123451,0.0110271385,0,0,0.0082023035,0.0130027576,0.0082597066,0.0085407923,0.0092558599,0.0079275683,0.0090033468,0.0093162974,0.0074780443
4448.6426135452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061994232,0,0.0063154252,0.007615044,0,0,0.0079409819,0.0089206575,0.0082505616,0.0127489327,0,0,0,0.0068697294,0,0.0080144837,0.0077751961,0.0073376816,0,0,0,0,0,0,0.0076106248,0,0,0,0,0.0111713587,0,0,0,0,0,0,0,0.0100064934,0
4465.3296546766,0.0134161981,0.006351498,0,0.010615608,0.0079962102,0.0115508532,0.0097812332,0.0078665801,0.0068958126,0,0.0089207733,0,0.011662107,0.0097383912,0.0096409551,0.008490707,0.0071421727,0.0093609589,0.007139622,0.0149038837,0,0.0086643912,0,0,0.010156742,0,0.0086326771,0,0,0,0,0,0,0,0,0,0,0,0.0100239881,0.0059367479,0.0103549974,0,0.0099259602,0,0,0,0.0091603642,0,0,0.0088439778,0,0,0.0138891975,0.0095068774,0,0.0091029096,0,0,0.012543412,0
4470.4824449409,0,0,0.0073940346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092686858,0.0099593934,0,0.0065845629,0,0.0129557766,0.0118284838,0.0113231945,0.0143168126,0.0063469667,0.0073893012,0.0116202444,0.0090570152,0.0080443174,0.0100658708,0.0108502329,0,0,0,0.013109387,0,0,0.0103213899,0.0089101428,0,0.012517649,0.007288525,0,0.0110663152,0.0075186616,0,0,0.0086908987,0,0.0076887803,0.0088104659,0,0.0090252789
4490.3406759977,0.0073443053,0.0048149763,0.0057150348,0,0,0.0068803157,0.0070167986,0.0074452908,0.0059574289,0,0.0062655968,0.0079395121,0,0.0063967909,0.0060574743,0.0084996185,0,0,0,0.009069581,0,0.0069830742,0.0080461347,0,0.0062466172,0,0,0,0,0,0,0,0,0,0,0.0055205696,0,0,0.0076025682,0,0,0.0065324105,0,0,0,0,0,0,0,0,0,0,0.0082731587,0,0,0,0,0,0,0
4495.5079113872,0,0,0,0.0067177094,0,0,0,0,0,0.0081792479,0,0,0,0,0,0,0,0,0,0,0.0076012391,0,0,0.0070120627,0,0.0072259174,0,0,0.0072547727,0.005594883,0.0078867846,0.006931787,0,0.0062817414,0,0,0,0.0070367292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061956115,0,0,0,0,0,0,0,0
4511.1843939465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058044428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529.7666233338,0.0093414893,0.0041562109,0.0084883305,0.0128175062,0.0128943662,0.0090226427,0.0096860946,0.0121619568,0.0106706897,0.0138683979,0.0085665386,0.0159625299,0.0093032849,0.0070386324,0.0093729093,0,0.0094569892,0.0078611878,0.0079595032,0.0109006373,0.0162765254,0.0087166025,0.0141727625,0.0131883214,0.0081367703,0.0140039509,0.0072710604,0.0091765998,0.0077295569,0.0057320314,0.0085188437,0.0094718145,0,0.0109555916,0,0,0.0075513281,0.0060795164,0.007892886,0,0.0143494747,0.0068564587,0.0118680442,0.0137329922,0,0.0091112517,0.010000958,0.0067192147,0.0136755385,0.0097425795,0.0080604594,0.0114874172,0.0076085843,0,0.0098552422,0.0078604752,0.0129737184,0.0116611805,0,0.010345259
4621.6858437957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073794592,0,0,0,0,0.0057478624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768.6963716542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073272798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776.5410635805,0.007456271,0,0,0.0090833629,0,0,0.0064168174,0.0097892735,0,0.0197858958,0,0.0114383642,0,0.0065711079,0.0069607073,0,0,0,0.0059894477,0,0.021032514,0.0069412696,0.0113429218,0.0104191523,0.0061533595,0.0136725235,0,0,0.0063094287,0,0,0.0077235168,0,0.0067734727,0,0.0056318506,0.0081714371,0.0105099969,0,0,0.0089238192,0.0073367497,0.0164284635,0.0158046874,0,0.0061283536,0.0109005849,0.0062062332,0.0103039466,0,0.0080755451,0.0184990236,0,0,0.0066578987,0.0066401307,0.0102981729,0.0149094301,0,0.0087479397
4794.8038414881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074415813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830.2029833264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007656382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844.8282370686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448035074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870.8834401057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089786434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883.9373229904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066231169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937.7304237436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075041718,0,0.0158225841,0,0,0,0,0,0.0125602903,0.0119534571,0,0,0.0100550513,0,0,0,0.0091859655,0,0,0,0,0,0,0,0
5038.3847105206,0,0,0,0,0,0,0,0.0078122875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080.4302965317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073978574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093.2615556386,0,0,0,0,0,0,0,0,0,0.0324469022,0.0274898894,0,0,0,0.022290207,0,0,0,0,0,0.0107439516,0,0,0,0,0,0,0,0.0155114133,0,0,0.0113871431,0,0,0.0099142722,0.0451473719,0.0180153761,0.0748033772,0.0308367365,0.0116301806,0.0168071349,0.0237338836,0.0311650906,0.0418341195,0.050497296,0.0273781403,0.0213746038,0.0438000409,0,0.0098605401,0.0343837581,0.0439100588,0.0285124523,0.0404398249,0.0206905112,0.0247830333,0.0243895097,0.026606707,0.0141977245,0
5117.1340942941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083405592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133.3592172232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079192145,0,0.012252435,0,0,0,0,0,0,0.0076066677,0,0,0.0069878458,0,0,0,0,0,0.0071640618,0,0,0,0,0,0
5246.1330253826,0,0,0,0,0,0,0,0.006986276,0.0060634645,0,0.0053770321,0.0089274025,0,0,0,0,0,0,0,0,0,0.005707783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007999361,0,0,0,0,0,0,0,0,0.0091277254,0,0,0,0,0,0,0,0,0,0
5251.7193103507,0,0,0.004896615,0,0,0,0,0,0,0.0085221911,0,0,0,0,0,0,0,0,0,0,0,0,0.0084688076,0.0065227664,0,0.0081724423,0,0,0,0,0,0.0079826049,0,0.0059596174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067934396
5307.2354554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185728062,0,0,0,0,0,0,0,0,0,0,0
5312.2763466748,0,0.0039910693,0.0049679372,0,0.0074564012,0,0,0,0.0058484276,0,0.0053879014,0,0,0,0,0,0.0069958866,0,0.0060931519,0,0,0.0057090952,0,0,0.005899852,0.0074689667,0.0070649408,0,0,0,0,0,0,0.0055691546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324.5461097208,0,0.0038276931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073608614,0.005345772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338.3665639716,0,0.0061769589,0,0,0,0.007468015,0,0,0.0082322692,0,0.0074975059,0,0,0,0.0055963418,0,0.0103093701,0.0116920961,0,0,0,0.0080508078,0,0,0.0090793852,0,0.0102493417,0,0,0,0,0.0073910294,0,0,0,0,0,0,0,0.0079043313,0,0,0.0069083882,0,0,0.0081124122,0.008411027,0,0,0.0081211338,0,0,0,0,0,0.0079992658,0,0,0,0.0083307165
5343.3839923749,0.0079021436,0,0.0070877163,0.0065874987,0.0111690335,0,0,0,0,0,0,0,0.0089421396,0.007020875,0,0,0,0,0.0087613331,0.0104240133,0.0083731181,0,0,0.0081207862,0,0.0107207558,0,0.0092588096,0.0068315836,0.0069592246,0,0,0.0081836602,0.0081880069,0.0068080492,0.0064011189,0.007328804,0,0,0,0,0.0074101839,0,0.0111420967,0,0,0,0.0067848423,0.0092557155,0,0,0,0.0079414173,0.0069468767,0,0,0.0075400175,0,0.0082645577,0
5353.7436993868,0.0442267148,0.032046872,0,0,0.0636586586,0.0405494432,0.0328820966,0.0329905503,0.0459705792,0,0.0390972232,0.0394248181,0.0443866517,0,0.0329379212,0.0414077677,0.0472614398,0.0522019253,0.0449691519,0,0,0.0377055993,0,0,0.0428160271,0,0.0459876893,0,0,0,0,0,0,0,0,0,0,0,0.0287368041,0.0368690262,0.0274539671,0,0.037079545,0,0,0,0.0585821759,0,0,0.0412164896,0,0,0.0384863952,0,0,0.0421218631,0,0,0.0377860894,0
5358.7672764581,0,0,0.0422226579,0.0369323408,0,0,0,0,0,0.0253826651,0,0,0,0.0351294301,0,0,0,0,0,0.0480426873,0.0571662375,0,0.0347355849,0.0407175925,0,0.0541649903,0,0.0495684805,0.0338010838,0.0406927737,0.0272007762,0.0427867861,0.0435834847,0.0429772325,0.0334022476,0.0331978356,0.034503026,0.0253285185,0,0,0,0.041589862,0,0.0755514697,0.0165743894,0.0472125493,0,0.0391447175,0.0530856503,0,0.0324741076,0.0291771092,0,0.0320371755,0.0381620546,0,0.047651354,0.0301157609,0,0.0451891218
5367.6020891233,0,0.0034624036,0,0,0,0,0,0,0.0056658896,0,0,0,0,0,0.0056407453,0,0.0070287155,0.007521692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072163246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373.8301528393,0,0,0,0,0.0091705819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070725595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089183024,0,0.0058128532,0.0084991256,0,0.0083440251,0,0,0,0,0,0,0,0,0,0,0
5381.4784486412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080985298,0.0075501248,0.0063833598,0,0,0,0,0,0.0056752276,0.0066064786,0,0,0,0,0,0,0.0082139282,0,0,0,0,0,0,0.0085735484,0.0181672408,0,0.0227895521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392.2835964037,0.0069194002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071543305,0.0055039716,0.0077966097,0,0,0,0,0.0068495144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397.3225108161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059522303,0,0.0088164572,0,0.005568754,0,0,0,0.0063666909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465.1708882715,0,0,0,0,0,0,0,0,0,0,0,0.0093115034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130986441,0,0,0.0099106364,0,0,0.0095274034,0,0,0,0,0,0,0,0,0,0.0164034711,0,0,0,0.0134548336,0,0,0,0,0,0,0,0,0,0,0
5474.8488121856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058158695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505.6136845299,0,0,0.0081298999,0,0,0,0.0064000715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053305612,0,0,0.0065109827,0,0,0,0,0.0064564457,0,0.0084090392,0.0081203433,0,0,0.0072816835,0,0,0,0.0060591133,0,0,0,0,0,0,0,0
5933.4563410225,0,0.0045687894,0,0,0,0.00738246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056355614,0.0077189836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946.4034588134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064137293,0,0.0067253442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972.3844510849,0.010521001,0.0053941638,0.0074951935,0,0,0.0083994784,0.008232575,0.0079214895,0.0078161057,0,0.007687654,0,0.0078544698,0.0115621484,0.009838565,0.0127290832,0.007646797,0,0.0060718396,0.0091854217,0,0.0079865172,0.0112537219,0,0.0105963307,0,0.009811388,0,0,0,0,0,0,0,0,0.0180470535,0,0,0.0092408115,0.0072484672,0,0.0104478761,0.0064297506,0,0,0.007027379,0.0113112961,0,0,0.0122881593,0,0,0,0.0066905936,0,0.008211014,0,0,0,0
5977.6420909779,0,0,0,0,0,0,0,0,0,0.0112465736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079444165,0,0.0103408147,0,0.0151589851,0.0099403328,0.0110620345,0.0094263038,0,0,0.0121961623,0,0,0.009599952,0.0095385765,0,0,0,0,0,0,0.0074494197,0,0,0.0143271466,0.0113161421,0,0.0109354392,0.0107451685,0,0,0.0065358207,0,0.0069750058,0.0102028162,0,0.0066590794
5997.172105808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056638239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009.8316786634,0,0.0082451697,0,0,0,0.0087405059,0,0.0073045117,0.0082634241,0,0.0090283926,0.0068662983,0.0092158787,0,0.0082817636,0.0099269108,0.0097170849,0.0094720331,0,0,0,0.0088829995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093263893,0.0063888316,0,0,0,0,0,0,0.0083443281,0,0,0.0086383739,0,0,0.0104828843,0,0,0.0087098807,0,0,0.0085046395,0
6015.1026873263,0.010222987,0,0.0085715631,0.0071342746,0,0,0.0088347039,0,0,0,0,0,0,0.0091078447,0,0,0,0,0.0103110287,0.0119666896,0,0,0.0093101778,0.0096022637,0.0096261142,0.008215123,0.009576349,0.0104599976,0.0097617659,0.0110445173,0.0107573663,0.0065961127,0,0.0103486026,0.0069645912,0.0107044401,0.0113258967,0.0098080903,0,0,0,0.0093523736,0,0.0088330475,0.0068547843,0.0066552231,0,0.0098391087,0.0092326204,0,0.0077446421,0.0076933784,0,0.0083087755,0.0059841518,0,0.0078569215,0.0077005568,0,0.0088787845
6021.2519677526,0,0.0058777962,0,0,0,0,0,0,0,0,0.0068895373,0,0,0,0.0067720639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061642978,0,0,0,0.0077203512,0.0056386742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065229419,0,0.0069988975,0,0,0.0074452651,0
6029.7931326567,0,0,0,0,0,0.0066768853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006975821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037.585534188,0,0.0099008524,0,0,0.0120570202,0.0128377116,0,0,0.0125214305,0,0.0135829854,0.012007103,0,0,0.0127927916,0.0128156021,0.0121970976,0.0111216025,0,0,0,0.0125065386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138321672,0.0088400027,0.0084697569,0,0.0081953618,0,0,0,0,0,0,0.0098651663,0,0,0.0131064393,0,0,0.0129247359,0,0,0,0
6042.8663945606,0.0118015094,0,0.0112539156,0.010526807,0,0,0.0109443166,0.0112793765,0,0.0090634866,0,0,0.0131721287,0.0116361471,0,0,0,0,0.0097070011,0.0147064739,0.0116254179,0,0.0111336845,0.0127604358,0.0105117918,0.0102111924,0.0121418156,0.0110716646,0.0116174694,0.012012583,0.0134588127,0.0101328687,0.0094244199,0.012574794,0.0119841621,0.0097682983,0.0124278333,0.0115142897,0,0,0,0.0116114841,0,0.0089041076,0.0086365366,0.0093263004,0.0112488298,0.0127491061,0.015055263,0,0.0103961223,0.0070555217,0,0.0110236482,0.0087658257,0,0.0112990061,0.0103367238,0.0115067664,0.0096914914
6052.304722926,0.0187892429,0.0162255466,0,0,0.0169173802,0.0177479544,0.018071603,0.0194756084,0.0159203682,0,0.017766246,0.0153199691,0.0188050677,0,0.0182025958,0.016571705,0.0135642485,0.0178972885,0.0154220676,0,0,0.0171924385,0,0,0.0173732227,0,0.0156889895,0,0,0,0,0,0,0,0,0,0,0,0.0176407097,0.0192009695,0.0174111179,0,0.0159251002,0.0246716963,0,0,0.0181223504,0,0,0.0150652823,0,0,0.0202212481,0,0,0.0182447356,0,0,0.0154274699,0
6057.5907886995,0,0,0.0137737861,0.0156338397,0,0,0,0,0,0.0153459464,0,0,0,0.0165994202,0,0,0,0,0,0.0231753123,0.0133380137,0,0.0164743739,0.0179955939,0,0.0153792982,0,0.0185114406,0.0193033028,0.0205585224,0.021580803,0.016379342,0.0105541819,0.0188169065,0.017112271,0.0178266634,0.0190885046,0.0203761891,0,0,0,0.0230107181,0,0,0.0156635961,0.0165058078,0,0.0210747926,0.0176265007,0,0.0202007,0.014161774,0,0.0172391983,0.0160993088,0,0.0172083991,0.0188753463,0,0.0183331299
6068.6804650737,0,0.0040148561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076002935,0,0,0,0,0,0,0,0,0,0,0
6090.0021161892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093637035
6140.9974489495,0,0.0035306617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255.2690856429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322075432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298.6021474294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075031752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316.9805473803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207435827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6327.0164525203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143517373,0,0.0120229545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340.3972024494,0,0.0131906201,0,0,0.0119541076,0.0191850959,0,0.0175040108,0.0124695392,0,0.0158163129,0.0161148128,0.0223026432,0,0.0188739087,0.0116846352,0,0.0073657227,0,0,0,0.0213547221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261308621,0.0148110024,0.01742993,0,0.0161159523,0,0,0,0.0253101827,0,0,0.0169279895,0,0,0.0205191084,0,0,0.0221217655,0,0,0,0
